Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276151.944134950638,1.564606000000,1.874392000000,0.085591000000,-0.030695025379,-0.006182643106,1.393897322764,1.558372491985,1.884347671197,0.084693796404,-0.023016033890,-0.002481457124,0.801067985411
1763276151.983941078186,1.564606000000,1.874392000000,0.085591000000,-0.030695025379,-0.006182643106,1.393897322764,1.557454856280,1.883269867320,0.085379433949,-0.023297277098,-0.002734459861,0.826993037358
1763276152.004823923111,1.564606000000,1.874392000000,0.085591000000,-0.030695025379,-0.006182643106,1.393897322764,1.558268093045,1.881460769906,0.085660537103,-0.023572269687,-0.002969501748,0.851784403828
1763276152.024339914322,1.556404000000,1.876176000000,0.087300000000,-0.030245103882,-0.009136705338,1.394121942099,1.556441923234,1.880648857251,0.086366217313,-0.023787799336,-0.003309155465,0.875500946831
1763276152.044080972672,1.544185000000,1.892818000000,0.079594000000,-0.026288881872,-0.008542088063,1.471957183511,1.551437011341,1.885123181249,0.084521108573,-0.023828981663,-0.003563275960,0.901584911683
1763276152.084727048874,1.544185000000,1.892818000000,0.079594000000,-0.026288881872,-0.008542088063,1.471957183511,1.546370818941,1.889330853837,0.083251271464,-0.023874549672,-0.003805199974,0.926528191087
1763276152.103956937790,1.544185000000,1.892818000000,0.079594000000,-0.026288881872,-0.008542088063,1.471957183511,1.544345151924,1.891302442809,0.082205647188,-0.023923755845,-0.004035412667,0.950380669915
1763276152.124418020248,1.538297000000,1.898639000000,0.083905000000,-0.026323249171,-0.009754170765,1.471138942039,1.541042647282,1.894526561328,0.082797524465,-0.023964278724,-0.004306703325,0.973154123095
1763276152.144119024277,1.536560000000,1.943248000000,0.085316000000,-0.016465498436,-0.011035672043,1.499300675624,1.538250829487,1.910330540944,0.083643735726,-0.023568876641,-0.004512445282,0.996164423510
1763276152.184876918793,1.536560000000,1.943248000000,0.085316000000,-0.016465498436,-0.011035672043,1.499300675624,1.534783235216,1.923650754629,0.084381352265,-0.023195289026,-0.004717649549,1.018168368227
1763276152.203814983368,1.536560000000,1.943248000000,0.085316000000,-0.016465498436,-0.011035672043,1.499300675624,1.533982964607,1.931326662287,0.084780188625,-0.022842344274,-0.004921522944,1.039209972234
1763276152.224642992020,1.528060000000,1.948094000000,0.091721000000,-0.016425708629,-0.012117983117,1.499839819121,1.530702024791,1.938378791423,0.087037396217,-0.022496714105,-0.005169519229,1.059354974760
1763276152.244151115417,1.537913000000,2.025820000000,0.094295000000,-0.014340124926,-0.009354612287,1.502409468515,1.531478191307,1.966790080458,0.089412067578,-0.022106321078,-0.005274306236,1.078731287963
1763276152.284670114517,1.537913000000,2.025820000000,0.094295000000,-0.014340124926,-0.009354612287,1.502409468515,1.530814172333,1.990825694709,0.091434952567,-0.021734966318,-0.005381567660,1.097260196672
1763276152.309802055359,1.537913000000,2.025820000000,0.094295000000,-0.014340124926,-0.009354612287,1.502409468515,1.531486164295,2.005734211982,0.092678241412,-0.021381768414,-0.005490557115,1.114978761172
1763276152.324412107468,1.549350000000,2.013934000000,0.100654000000,-0.014464480408,-0.010537326318,1.501688203523,1.536057677163,2.010714269040,0.095321926924,-0.021041730453,-0.005652896401,1.131890972792
1763276152.343858003616,1.570980000000,2.122586000000,0.095901000000,-0.013251301538,-0.008522046421,1.500112433708,1.545563568531,2.047743400149,0.095846812949,-0.020682303513,-0.005717121412,1.147994510592
1763276152.379933118820,1.570980000000,2.122586000000,0.095901000000,-0.013251301538,-0.008522046421,1.500112433708,1.552167289457,2.078715530443,0.096504480618,-0.020339604786,-0.005783943719,1.163393783075
1763276152.384298086166,1.570980000000,2.122586000000,0.095901000000,-0.013251301538,-0.008522046421,1.500112433708,1.557604420454,2.092723154481,0.096404241923,-0.020012892390,-0.005852772429,1.178119589856
1763276152.403948068619,1.570980000000,2.122586000000,0.095901000000,-0.013251301538,-0.008522046421,1.500112433708,1.561174672833,2.106624588122,0.096601040601,-0.019701448020,-0.005923084178,1.192201383750
