Quat_X	Quat_Y	Quat_Z	Quat_W	Roll(deg)	Pitch(deg)	Yaw(deg)
-0.008077	-0.008263	0.999715	0.020909	-0.966118	0.905531	177.596037
-0.008077	-0.008263	0.999715	0.020909	-0.966118	0.905531	177.596037
-0.008077	-0.008263	0.999715	0.020909	-0.966118	0.905531	177.596037
-0.008077	-0.008263	0.999715	0.020909	-0.966118	0.905531	177.596037
-0.008100	-0.007904	0.999707	0.021411	-0.925496	0.908565	177.538798
-0.008145	-0.009185	0.999699	0.021229	-1.072219	0.910762	177.558447
-0.008145	-0.009185	0.999699	0.021229	-1.072219	0.910762	177.558447
-0.008145	-0.009185	0.999699	0.021229	-1.072219	0.910762	177.558447
-0.008145	-0.009185	0.999699	0.021229	-1.072219	0.910762	177.558447
-0.008314	-0.008891	0.999719	0.020338	-1.038118	0.931767	177.660662
-0.007741	-0.008423	0.999708	0.021271	-0.983953	0.866297	177.554740
-0.007741	-0.008423	0.999708	0.021271	-0.983953	0.866297	177.554740
-0.007741	-0.008423	0.999708	0.021271	-0.983953	0.866297	177.554740
-0.007741	-0.008423	0.999708	0.021271	-0.983953	0.866297	177.554740
-0.007234	-0.008288	0.999717	0.021110	-0.967107	0.808698	177.573822
-0.005043	-0.006739	0.999546	0.028928	-0.788661	0.555292	176.680693
-0.005043	-0.006739	0.999546	0.028928	-0.788661	0.555292	176.680693
-0.005043	-0.006739	0.999546	0.028928	-0.788661	0.555292	176.680693
-0.005043	-0.006739	0.999546	0.028928	-0.788661	0.555292	176.680693
-0.004912	-0.006770	0.999530	0.029482	-0.792076	0.539746	176.617272
-0.005024	-0.004878	0.998661	0.051250	-0.587772	0.546298	174.121661
-0.005024	-0.004878	0.998661	0.051250	-0.587772	0.546298	174.121661
-0.005024	-0.004878	0.998661	0.051250	-0.587772	0.546298	174.121661
-0.005024	-0.004878	0.998661	0.051250	-0.587772	0.546298	174.121661
-0.005144	-0.004632	0.998616	0.052142	-0.560825	0.560975	174.019369
-0.006090	-0.005430	0.996029	0.088656	-0.681689	0.639940	169.823270
-0.006090	-0.005430	0.996029	0.088656	-0.681689	0.639940	169.823270
-0.006090	-0.005430	0.996029	0.088656	-0.681689	0.639940	169.823270
-0.006090	-0.005430	0.996029	0.088656	-0.681689	0.639940	169.823270
-0.005620	-0.005461	0.995996	0.089054	-0.680682	0.585708	169.777833
-0.003018	-0.008525	0.990163	0.139627	-1.015631	0.206035	163.944989
-0.003018	-0.008525	0.990163	0.139627	-1.015631	0.206035	163.944989
-0.003018	-0.008525	0.990163	0.139627	-1.015631	0.206035	163.944989
-0.003018	-0.008525	0.990163	0.139627	-1.015631	0.206035	163.944989
-0.002907	-0.008683	0.990122	0.139909	-1.031838	0.190618	163.912443
-0.004401	-0.011207	0.980725	0.195023	-1.357966	0.244143	157.503326
-0.004401	-0.011207	0.980725	0.195023	-1.357966	0.244143	157.503326
-0.004401	-0.011207	0.980725	0.195023	-1.357966	0.244143	157.503326
-0.004401	-0.011207	0.980725	0.195023	-1.357966	0.244143	157.503326
-0.003980	-0.011260	0.980596	0.195677	-1.354640	0.194743	157.427525
-0.002359	-0.009990	0.969056	0.246629	-1.176097	-0.020377	151.442438
-0.002359	-0.009990	0.969056	0.246629	-1.176097	-0.020377	151.442438
-0.002359	-0.009990	0.969056	0.246629	-1.176097	-0.020377	151.442438
-0.002359	-0.009990	0.969056	0.246629	-1.176097	-0.020377	151.442438
-0.002412	-0.009909	0.969097	0.246470	-1.168601	-0.012010	151.461168
-0.002633	-0.013631	0.958568	0.284525	-1.583335	-0.155209	146.937948
-0.002633	-0.013631	0.958568	0.284525	-1.583335	-0.155209	146.937948
-0.002633	-0.013631	0.958568	0.284525	-1.583335	-0.155209	146.937948
-0.002633	-0.013631	0.958568	0.284525	-1.583335	-0.155209	146.937948
-0.002434	-0.013835	0.958243	0.285611	-1.599050	-0.185531	146.808481
-0.004252	-0.016385	0.953380	0.301297	-1.937227	-0.101182	144.925478
-0.004252	-0.016385	0.953380	0.301297	-1.937227	-0.101182	144.925478
-0.004252	-0.016385	0.953380	0.301297	-1.937227	-0.101182	144.925478
-0.004252	-0.016385	0.953380	0.301297	-1.937227	-0.101182	144.925478
-0.004085	-0.016328	0.953008	0.302476	-1.925085	-0.119839	144.784092
-0.006676	-0.016140	0.952758	0.303229	-1.994517	0.168048	144.688228
-0.006676	-0.016140	0.952758	0.303229	-1.994517	0.168048	144.688228
-0.006676	-0.016140	0.952758	0.303229	-1.994517	0.168048	144.688228
-0.006676	-0.016140	0.952758	0.303229	-1.994517	0.168048	144.688228
-0.006571	-0.016446	0.952597	0.303719	-2.024361	0.144907	144.629483
-0.004047	-0.014750	0.949519	0.313336	-1.750486	-0.089267	143.476157
-0.004047	-0.014750	0.949519	0.313336	-1.750486	-0.089267	143.476157
-0.004047	-0.014750	0.949519	0.313336	-1.750486	-0.089267	143.476157
-0.004047	-0.014750	0.949519	0.313336	-1.750486	-0.089267	143.476157
-0.003380	-0.015011	0.949473	0.313471	-1.754917	-0.171463	143.461075
-0.002495	-0.014817	0.945993	0.323840	-1.699060	-0.279385	142.209108
-0.002495	-0.014817	0.945993	0.323840	-1.699060	-0.279385	142.209108
-0.002495	-0.014817	0.945993	0.323840	-1.699060	-0.279385	142.209108
-0.002495	-0.014817	0.945993	0.323840	-1.699060	-0.279385	142.209108
-0.002744	-0.014591	0.945920	0.324060	-1.683738	-0.244396	142.181993
-0.001522	-0.010824	0.940201	0.340443	-1.225651	-0.258287	140.192527
-0.001522	-0.010824	0.940201	0.340443	-1.225651	-0.258287	140.192527
-0.001522	-0.010824	0.940201	0.340443	-1.225651	-0.258287	140.192527
-0.001522	-0.010824	0.940201	0.340443	-1.225651	-0.258287	140.192527
-0.001783	-0.010612	0.940048	0.340871	-1.212888	-0.222448	140.140032
-0.000963	-0.008868	0.929966	0.367536	-0.985648	-0.270867	136.873034
-0.000963	-0.008868	0.929966	0.367536	-0.985648	-0.270867	136.873034
-0.000963	-0.008868	0.929966	0.367536	-0.985648	-0.270867	136.873034
-0.000963	-0.008868	0.929966	0.367536	-0.985648	-0.270867	136.873034
-0.000798	-0.008684	0.930011	0.367428	-0.959122	-0.280590	136.886458
0.000046	-0.006803	0.916122	0.400842	-0.712094	-0.317314	132.739161
0.000046	-0.006803	0.916122	0.400842	-0.712094	-0.317314	132.739161
0.000046	-0.006803	0.916122	0.400842	-0.712094	-0.317314	132.739161
0.000046	-0.006803	0.916122	0.400842	-0.712094	-0.317314	132.739161
0.000049	-0.007085	0.916001	0.401113	-0.741465	-0.330801	132.705321
-0.000087	-0.008785	0.900483	0.434802	-0.910903	-0.428736	128.455871
-0.000087	-0.008785	0.900483	0.434802	-0.910903	-0.428736	128.455871
-0.000087	-0.008785	0.900483	0.434802	-0.910903	-0.428736	128.455871
-0.000087	-0.008785	0.900483	0.434802	-0.910903	-0.428736	128.455871
0.000545	-0.009272	0.900553	0.434647	-0.929765	-0.518058	128.476149
-0.001836	-0.012416	0.888945	0.457842	-1.361261	-0.464383	125.504983
-0.001836	-0.012416	0.888945	0.457842	-1.361261	-0.464383	125.504983
-0.001836	-0.012416	0.888945	0.457842	-1.361261	-0.464383	125.504983
-0.001836	-0.012416	0.888945	0.457842	-1.361261	-0.464383	125.504983
-0.002288	-0.012429	0.888852	0.458020	-1.386214	-0.419299	125.481524
-0.004479	-0.013023	0.884617	0.466115	-1.559579	-0.241562	124.432751
-0.004479	-0.013023	0.884617	0.466115	-1.559579	-0.241562	124.432751
-0.004479	-0.013023	0.884617	0.466115	-1.559579	-0.241562	124.432751
-0.004479	-0.013023	0.884617	0.466115	-1.559579	-0.241562	124.432751
-0.003984	-0.013342	0.884801	0.465761	-1.565608	-0.308154	124.479395
-0.006865	-0.011118	0.884565	0.466234	-1.493906	0.101866	124.413292
-0.006865	-0.011118	0.884565	0.466234	-1.493906	0.101866	124.413292
-0.006865	-0.011118	0.884565	0.466234	-1.493906	0.101866	124.413292
-0.006865	-0.011118	0.884565	0.466234	-1.493906	0.101866	124.413292
-0.006048	-0.011626	0.884813	0.465762	-1.501753	-0.007288	124.475819
-0.008107	-0.014649	0.889686	0.456267	-1.917699	0.060599	125.697810
-0.008107	-0.014649	0.889686	0.456267	-1.917699	0.060599	125.697810
-0.008107	-0.014649	0.889686	0.456267	-1.917699	0.060599	125.697810
-0.008107	-0.014649	0.889686	0.456267	-1.917699	0.060599	125.697810
-0.008235	-0.014903	0.889757	0.456118	-1.950286	0.060690	125.716700
-0.012255	-0.012923	0.902056	0.431251	-1.941928	0.628162	128.886699
-0.012255	-0.012923	0.902056	0.431251	-1.941928	0.628162	128.886699
-0.012255	-0.012923	0.902056	0.431251	-1.941928	0.628162	128.886699
-0.012255	-0.012923	0.902056	0.431251	-1.941928	0.628162	128.886699
-0.011919	-0.013273	0.901904	0.431568	-1.961697	0.575442	128.847201
-0.008419	-0.013002	0.912594	0.408573	-1.754155	0.271682	131.759228
-0.008419	-0.013002	0.912594	0.408573	-1.754155	0.271682	131.759228
-0.008419	-0.013002	0.912594	0.408573	-1.754155	0.271682	131.759228
-0.008419	-0.013002	0.912594	0.408573	-1.754155	0.271682	131.759228
-0.007823	-0.013176	0.912253	0.409341	-1.744606	0.199742	131.664044
-0.005899	-0.007673	0.913434	0.406871	-1.078257	0.259714	131.978295
-0.005899	-0.007673	0.913434	0.406871	-1.078257	0.259714	131.978295
-0.005899	-0.007673	0.913434	0.406871	-1.078257	0.259714	131.978295
-0.005899	-0.007673	0.913434	0.406871	-1.078257	0.259714	131.978295
-0.005738	-0.007705	0.913283	0.407212	-1.074188	0.240970	131.935743
-0.004438	-0.006850	0.908553	0.417690	-0.925633	0.134185	130.619498
-0.004438	-0.006850	0.908553	0.417690	-0.925633	0.134185	130.619498
-0.004438	-0.006850	0.908553	0.417690	-0.925633	0.134185	130.619498
-0.004438	-0.006850	0.908553	0.417690	-0.925633	0.134185	130.619498
-0.004486	-0.006746	0.908623	0.417539	-0.917078	0.144313	130.638499
-0.003982	-0.005080	0.892570	0.450863	-0.725339	0.144824	126.399753
-0.003982	-0.005080	0.892570	0.450863	-0.725339	0.144824	126.399753
-0.003283	-0.005156	0.892309	0.451384	-0.697037	0.068997	126.333475
-0.002622	-0.002862	0.865761	0.500443	-0.434303	0.096000	119.940524
-0.002622	-0.002862	0.865761	0.500443	-0.434303	0.096000	119.940524
-0.002622	-0.002862	0.865761	0.500443	-0.434303	0.096000	119.940524
-0.002622	-0.002862	0.865761	0.500443	-0.434303	0.096000	119.940524
-0.002099	-0.003341	0.865599	0.500722	-0.451837	0.016499	119.903852
0.000549	-0.001965	0.829458	0.558566	-0.151632	-0.177956	112.086732
0.000549	-0.001965	0.829458	0.558566	-0.151632	-0.177956	112.086732
0.000549	-0.001965	0.829458	0.558566	-0.151632	-0.177956	112.086732
0.000549	-0.001965	0.829458	0.558566	-0.151632	-0.177956	112.086732
0.001273	-0.002167	0.829613	0.558333	-0.124564	-0.259666	112.118847
0.005451	-0.000188	0.781515	0.623863	0.372869	-0.501611	102.799463
0.005451	-0.000188	0.781515	0.623863	0.372869	-0.501611	102.799463
0.005451	-0.000188	0.781515	0.623863	0.372869	-0.501611	102.799463
0.005928	-0.000814	0.781654	0.623683	0.350777	-0.589163	102.825349
0.004764	-0.004993	0.729256	0.684206	-0.043734	-0.789609	93.651339
0.004764	-0.004993	0.729256	0.684206	-0.043734	-0.789609	93.651339
0.004764	-0.004993	0.729256	0.684206	-0.043734	-0.789609	93.651339
0.004764	-0.004993	0.729256	0.684206	-0.043734	-0.789609	93.651339
0.005065	-0.005364	0.729868	0.683549	-0.051897	-0.843806	93.754312
0.003353	-0.009175	0.679915	0.733226	-0.433198	-1.032194	85.682964
0.003353	-0.009175	0.679915	0.733226	-0.433198	-1.032194	85.682964
0.003353	-0.009175	0.679915	0.733226	-0.433198	-1.032194	85.682964
0.003353	-0.009175	0.679915	0.733226	-0.433198	-1.032194	85.682964
0.003562	-0.009354	0.679851	0.733282	-0.429496	-1.063557	85.673307
0.001721	-0.012775	0.644881	0.764174	-0.793555	-1.245957	80.330192
0.001721	-0.012775	0.644881	0.764174	-0.793555	-1.245957	80.330192
0.001721	-0.012775	0.644881	0.764174	-0.793555	-1.245957	80.330192
0.001721	-0.012775	0.644881	0.764174	-0.793555	-1.245957	80.330192
0.002243	-0.013031	0.644805	0.764233	-0.766642	-1.307032	80.319291
-0.004517	-0.016287	0.630893	0.775685	-1.579475	-1.121218	78.260896
-0.004517	-0.016287	0.630893	0.775685	-1.579475	-1.121218	78.260896
-0.004517	-0.016287	0.630893	0.775685	-1.579475	-1.121218	78.260896
-0.004517	-0.016287	0.630893	0.775685	-1.579475	-1.121218	78.260896
-0.004001	-0.016895	0.630707	0.775827	-1.577318	-1.212943	78.235331
-0.006674	-0.014062	0.623110	0.781979	-1.602476	-0.783551	77.109243
-0.006674	-0.014062	0.623110	0.781979	-1.602476	-0.783551	77.109243
-0.006674	-0.014062	0.623110	0.781979	-1.602476	-0.783551	77.109243
-0.006674	-0.014062	0.623110	0.781979	-1.602476	-0.783551	77.109243
-0.006335	-0.014349	0.622962	0.782095	-1.592446	-0.833776	77.088323
-0.007219	-0.015785	0.619867	0.784515	-1.770715	-0.906314	76.640484
-0.007219	-0.015785	0.619867	0.784515	-1.770715	-0.906314	76.640484
-0.007219	-0.015785	0.619867	0.784515	-1.770715	-0.906314	76.640484
-0.007219	-0.015785	0.619867	0.784515	-1.770715	-0.906314	76.640484
-0.006778	-0.016165	0.620437	0.784060	-1.758791	-0.970524	76.724962
-0.005515	-0.014942	0.616650	0.787077	-1.553662	-0.957992	76.168149
-0.005515	-0.014942	0.616650	0.787077	-1.553662	-0.957992	76.168149
-0.005515	-0.014942	0.616650	0.787077	-1.553662	-0.957992	76.168149
-0.005157	-0.015418	0.617057	0.786750	-1.555570	-1.025415	76.228910
-0.003941	-0.009931	0.616843	0.787014	-1.057513	-0.617071	76.182717
-0.003941	-0.009931	0.616843	0.787014	-1.057513	-0.617071	76.182717
-0.003941	-0.009931	0.616843	0.787014	-1.057513	-0.617071	76.182717
-0.003941	-0.009931	0.616843	0.787014	-1.057513	-0.617071	76.182717
-0.003460	-0.010486	0.617123	0.786789	-1.053629	-0.700748	76.224626
-0.003353	-0.008159	0.614008	0.789250	-0.877387	-0.502001	75.767098
-0.003353	-0.008159	0.614008	0.789250	-0.877387	-0.502001	75.767098
-0.003353	-0.008159	0.614008	0.789250	-0.877387	-0.502001	75.767098
-0.003353	-0.008159	0.614008	0.789250	-0.877387	-0.502001	75.767098
-0.003193	-0.008367	0.614783	0.788645	-0.878077	-0.531208	75.879994
-0.003770	-0.009532	0.612995	0.790021	-1.010970	-0.598120	75.622653
-0.003770	-0.009532	0.612995	0.790021	-1.010970	-0.598120	75.622653
-0.003770	-0.009532	0.612995	0.790021	-1.010970	-0.598120	75.622653
-0.003770	-0.009532	0.612995	0.790021	-1.010970	-0.598120	75.622653
-0.003700	-0.009767	0.613822	0.789375	-1.021801	-0.623240	75.743192
-0.002234	-0.009894	0.612680	0.790266	-0.897055	-0.739155	75.577431
-0.002234	-0.009894	0.612680	0.790266	-0.897055	-0.739155	75.577431
-0.002234	-0.009894	0.612680	0.790266	-0.897055	-0.739155	75.577431
-0.002234	-0.009894	0.612680	0.790266	-0.897055	-0.739155	75.577431
-0.001583	-0.010606	0.612901	0.790087	-0.888348	-0.849090	75.610812
-0.000924	-0.010081	0.611754	0.790984	-0.790559	-0.848999	75.443223
-0.000924	-0.010081	0.611754	0.790984	-0.790559	-0.848999	75.443223
-0.000924	-0.010081	0.611754	0.790984	-0.790559	-0.848999	75.443223
-0.000924	-0.010081	0.611754	0.790984	-0.790559	-0.848999	75.443223
-0.000916	-0.010047	0.612224	0.790620	-0.787953	-0.846010	75.511308
-0.004542	-0.007933	0.610270	0.792141	-0.967128	-0.402473	75.225124
-0.004542	-0.007933	0.610270	0.792141	-0.967128	-0.402473	75.225124
-0.004542	-0.007933	0.610270	0.792141	-0.967128	-0.402473	75.225124
-0.004542	-0.007933	0.610270	0.792141	-0.967128	-0.402473	75.225124
-0.004008	-0.008401	0.610181	0.792207	-0.951336	-0.482405	75.213037
-0.005149	-0.003382	0.610216	0.792211	-0.703936	0.053027	75.211604
-0.005149	-0.003382	0.610216	0.792211	-0.703936	0.053027	75.211604
-0.005149	-0.003382	0.610216	0.792211	-0.703936	0.053027	75.211604
-0.005149	-0.003382	0.610216	0.792211	-0.703936	0.053027	75.211604
-0.004611	-0.003693	0.610372	0.792093	-0.676844	-0.012694	75.234419
-0.004315	-0.001022	0.609072	0.793103	-0.463498	0.208281	75.044856
-0.004315	-0.001022	0.609072	0.793103	-0.463498	0.208281	75.044856
-0.004315	-0.001022	0.609072	0.793103	-0.463498	0.208281	75.044856
-0.004315	-0.001022	0.609072	0.793103	-0.463498	0.208281	75.044856
-0.003935	-0.001381	0.609235	0.792979	-0.453986	0.149225	75.068576
-0.005617	-0.003860	0.607886	0.793995	-0.779970	0.040070	74.875376
-0.005617	-0.003860	0.607886	0.793995	-0.779970	0.040070	74.875376
-0.005617	-0.003860	0.607886	0.793995	-0.779970	0.040070	74.875376
-0.005617	-0.003860	0.607886	0.793995	-0.779970	0.040070	74.875376
-0.005425	-0.004213	0.608066	0.793857	-0.787092	-0.005244	74.901676
-0.002711	-0.006387	0.607340	0.794412	-0.691333	-0.392755	74.799289
-0.002711	-0.006387	0.607340	0.794412	-0.691333	-0.392755	74.799289
-0.002711	-0.006387	0.607340	0.794412	-0.691333	-0.392755	74.799289
-0.002711	-0.006387	0.607340	0.794412	-0.691333	-0.392755	74.799289
-0.002391	-0.006593	0.607514	0.794278	-0.676636	-0.433631	74.824647
-0.000290	-0.007833	0.606322	0.795181	-0.570708	-0.693619	74.654175
-0.000290	-0.007833	0.606322	0.795181	-0.570708	-0.693619	74.654175
-0.000290	-0.007833	0.606322	0.795181	-0.570708	-0.693619	74.654175
-0.000290	-0.007833	0.606322	0.795181	-0.570708	-0.693619	74.654175
0.000192	-0.008297	0.606448	0.795080	-0.559156	-0.769301	74.672975
-0.001942	-0.009633	0.605744	0.795599	-0.845809	-0.743451	74.574492
-0.001942	-0.009633	0.605744	0.795599	-0.845809	-0.743451	74.574492
-0.001942	-0.009633	0.605744	0.795599	-0.845809	-0.743451	74.574492
-0.001942	-0.009633	0.605744	0.795599	-0.845809	-0.743451	74.574492
-0.001755	-0.009941	0.605297	0.795935	-0.849708	-0.784988	74.510743
-0.002732	-0.008744	0.605756	0.795598	-0.856113	-0.607551	74.574707
-0.002732	-0.008744	0.605756	0.795598	-0.856113	-0.607551	74.574707
-0.002732	-0.008744	0.605756	0.795598	-0.856113	-0.607551	74.574707
-0.002732	-0.008744	0.605756	0.795598	-0.856113	-0.607551	74.574707
-0.002651	-0.009176	0.606069	0.795355	-0.878983	-0.652210	74.620578
-0.004415	-0.005719	0.604643	0.796464	-0.799232	-0.216060	74.410080
-0.004415	-0.005719	0.604643	0.796464	-0.799232	-0.216060	74.410080
-0.004415	-0.005719	0.604643	0.796464	-0.799232	-0.216060	74.410080
-0.004415	-0.005719	0.604643	0.796464	-0.799232	-0.216060	74.410080
-0.004202	-0.006319	0.604772	0.796362	-0.821416	-0.285444	74.429461
-0.004729	-0.007913	0.603586	0.797245	-0.979410	-0.395830	74.261362
-0.004729	-0.007913	0.603586	0.797245	-0.979410	-0.395830	74.261362
-0.004729	-0.007913	0.603586	0.797245	-0.979410	-0.395830	74.261362
-0.004729	-0.007913	0.603586	0.797245	-0.979410	-0.395830	74.261362
-0.004408	-0.008592	0.603413	0.797370	-0.996956	-0.480277	74.237705
-0.005027	-0.006077	0.603501	0.797324	-0.879601	-0.207587	74.246342
-0.005027	-0.006077	0.603501	0.797324	-0.879601	-0.207587	74.246342
-0.005027	-0.006077	0.603501	0.797324	-0.879601	-0.207587	74.246342
-0.005027	-0.006077	0.603501	0.797324	-0.879601	-0.207587	74.246342
-0.004876	-0.006165	0.603257	0.797508	-0.871822	-0.226337	74.211450
-0.005116	-0.004746	0.602885	0.797797	-0.795616	-0.080442	74.156309
-0.005116	-0.004746	0.602885	0.797797	-0.795616	-0.080442	74.156309
-0.005116	-0.004746	0.602885	0.797797	-0.795616	-0.080442	74.156309
-0.005116	-0.004746	0.602885	0.797797	-0.795616	-0.080442	74.156309
-0.004499	-0.005405	0.602873	0.797806	-0.784735	-0.183326	74.155288
-0.003548	-0.006174	0.602126	0.798369	-0.750624	-0.320032	74.048937
-0.003548	-0.006174	0.602126	0.798369	-0.750624	-0.320032	74.048937
-0.003548	-0.006174	0.602126	0.798369	-0.750624	-0.320032	74.048937
-0.003548	-0.006174	0.602126	0.798369	-0.750624	-0.320032	74.048937
-0.002885	-0.006705	0.601867	0.798563	-0.726477	-0.414593	74.012386
-0.003621	-0.004605	0.601135	0.799126	-0.648818	-0.172262	73.904914
-0.003621	-0.004605	0.601135	0.799126	-0.648818	-0.172262	73.904914
-0.003621	-0.004605	0.601135	0.799126	-0.648818	-0.172262	73.904914
-0.003621	-0.004605	0.601135	0.799126	-0.648818	-0.172262	73.904914
-0.003316	-0.005030	0.601034	0.799201	-0.650137	-0.232272	73.890841
-0.002597	-0.005737	0.596384	0.802675	-0.630965	-0.350209	73.226302
-0.002597	-0.005737	0.596384	0.802675	-0.630965	-0.350209	73.226302
-0.002597	-0.005737	0.596384	0.802675	-0.630965	-0.350209	73.226302
-0.002597	-0.005737	0.596384	0.802675	-0.630965	-0.350209	73.226302
-0.002328	-0.005975	0.596405	0.802658	-0.622500	-0.390468	73.229588
-0.006275	-0.007613	0.587496	0.809167	-1.094444	-0.283461	71.965786
-0.006275	-0.007613	0.587496	0.809167	-1.094444	-0.283461	71.965786
-0.006275	-0.007613	0.587496	0.809167	-1.094444	-0.283461	71.965786
-0.006275	-0.007613	0.587496	0.809167	-1.094444	-0.283461	71.965786
-0.005974	-0.008380	0.587591	0.809093	-1.118225	-0.374709	71.980528
-0.002861	-0.006292	0.567738	0.823180	-0.679255	-0.407394	69.189601
-0.002861	-0.006292	0.567738	0.823180	-0.679255	-0.407394	69.189601
-0.002861	-0.006292	0.567738	0.823180	-0.679255	-0.407394	69.189601
-0.002861	-0.006292	0.567738	0.823180	-0.679255	-0.407394	69.189601
-0.002497	-0.007086	0.568337	0.822762	-0.696952	-0.505464	69.273963
0.002873	-0.004024	0.526230	0.850328	0.037295	-0.565356	63.502843
0.002873	-0.004024	0.526230	0.850328	0.037295	-0.565356	63.502843
0.002873	-0.004024	0.526230	0.850328	0.037295	-0.565356	63.502843
0.002873	-0.004024	0.526230	0.850328	0.037295	-0.565356	63.502843
0.003161	-0.004466	0.526142	0.850379	0.038768	-0.625789	63.491165
0.006822	-0.000466	0.469517	0.882897	0.665159	-0.414192	56.004915
0.006822	-0.000466	0.469517	0.882897	0.665159	-0.414192	56.004915
0.006822	-0.000466	0.469517	0.882897	0.665159	-0.414192	56.004915
0.006822	-0.000466	0.469517	0.882897	0.665159	-0.414192	56.004915
0.006982	-0.000715	0.470172	0.882547	0.667620	-0.448489	56.089809
0.008768	-0.000221	0.404170	0.914642	0.908804	-0.429252	47.676787
0.008768	-0.000221	0.404170	0.914642	0.908804	-0.429252	47.676787
0.008768	-0.000221	0.404170	0.914642	0.908804	-0.429252	47.676787
0.008768	-0.000221	0.404170	0.914642	0.908804	-0.429252	47.676787
0.009072	-0.000778	0.405401	0.914093	0.914201	-0.502945	47.830639
0.009012	0.000105	0.334671	0.942292	0.977195	-0.334279	39.103866
0.009012	0.000105	0.334671	0.942292	0.977195	-0.334279	39.103866
0.009012	0.000105	0.334671	0.942292	0.977195	-0.334279	39.103866
0.009012	0.000105	0.334671	0.942292	0.977195	-0.334279	39.103866
0.009821	-0.001553	0.335515	0.941983	1.000498	-0.545233	39.204949
0.011188	0.001767	0.258377	0.965978	1.290862	-0.135658	29.947993
0.011188	0.001767	0.258377	0.965978	1.290862	-0.135658	29.947993
0.011188	0.001767	0.258377	0.965978	1.290862	-0.135658	29.947993
0.011188	0.001767	0.258377	0.965978	1.290862	-0.135658	29.947993
0.011343	0.001031	0.259157	0.965768	1.286053	-0.222756	30.039591
0.013479	0.003278	0.176740	0.984160	1.586707	0.096692	20.363178
0.013479	0.003278	0.176740	0.984160	1.586707	0.096692	20.363178
0.013479	0.003278	0.176740	0.984160	1.586707	0.096692	20.363178
0.013479	0.003278	0.176740	0.984160	1.586707	0.096692	20.363178
0.013469	0.002966	0.177259	0.984068	1.579290	0.060876	20.423084
0.015016	0.003422	0.092794	0.995566	1.749752	0.230723	10.653521
0.015016	0.003422	0.092794	0.995566	1.749752	0.230723	10.653521
0.015016	0.003422	0.092794	0.995566	1.749752	0.230723	10.653521
0.015016	0.003422	0.092794	0.995566	1.749752	0.230723	10.653521
0.014750	0.003929	0.093972	0.995458	1.725140	0.289353	10.789925
0.012619	0.003071	0.013652	0.999822	1.450758	0.332109	1.568790
0.012619	0.003071	0.013652	0.999822	1.450758	0.332109	1.568790
0.012619	0.003071	0.013652	0.999822	1.450758	0.332109	1.568790
0.012619	0.003071	0.013652	0.999822	1.450758	0.332109	1.568790
0.012587	0.003067	0.013883	0.999820	1.447161	0.331366	1.595244
0.007642	0.002191	-0.043375	0.999027	0.864011	0.288811	-4.969949
0.007642	0.002191	-0.043375	0.999027	0.864011	0.288811	-4.969949
0.007642	0.002191	-0.043375	0.999027	0.864011	0.288811	-4.969949
0.007642	0.002191	-0.043375	0.999027	0.864011	0.288811	-4.969949
0.007228	0.002609	-0.043501	0.999024	0.814495	0.334710	-4.984188
0.000965	0.001759	-0.076165	0.997093	0.094908	0.209404	-8.736173
0.000965	0.001759	-0.076165	0.997093	0.094908	0.209404	-8.736173
0.000965	0.001759	-0.076165	0.997093	0.094908	0.209404	-8.736173
0.000965	0.001759	-0.076165	0.997093	0.094908	0.209404	-8.736173
0.000813	0.002234	-0.076139	0.997094	0.073402	0.262348	-8.733199
-0.004871	0.003143	-0.079260	0.996837	-0.584975	0.314783	-9.093825
-0.004871	0.003143	-0.079260	0.996837	-0.584975	0.314783	-9.093825
-0.004871	0.003143	-0.079260	0.996837	-0.584975	0.314783	-9.093825
-0.004871	0.003143	-0.079260	0.996837	-0.584975	0.314783	-9.093825
-0.004944	0.002934	-0.078861	0.996869	-0.591299	0.290482	-9.047847
-0.004310	0.002192	-0.072914	0.997327	-0.510894	0.214502	-8.363800
-0.004310	0.002192	-0.072914	0.997327	-0.510894	0.214502	-8.363800
-0.004310	0.002192	-0.072914	0.997327	-0.510894	0.214502	-8.363800
-0.004310	0.002192	-0.072914	0.997327	-0.510894	0.214502	-8.363800
-0.004769	0.002566	-0.072401	0.997361	-0.566349	0.253701	-8.305184
-0.003920	0.004171	-0.043899	0.999020	-0.469761	0.457778	-5.034029
-0.003920	0.004171	-0.043899	0.999020	-0.469761	0.457778	-5.034029
-0.003920	0.004171	-0.043899	0.999020	-0.469761	0.457778	-5.034029
-0.003920	0.004171	-0.043899	0.999020	-0.469761	0.457778	-5.034029
-0.003905	0.004318	-0.044477	0.998993	-0.469059	0.474411	-5.100401
-0.006114	0.006502	0.009497	0.999915	-0.693554	0.751686	1.083786
-0.006114	0.006502	0.009497	0.999915	-0.693554	0.751686	1.083786
-0.006114	0.006502	0.009497	0.999915	-0.693554	0.751686	1.083786
-0.006114	0.006502	0.009497	0.999915	-0.693554	0.751686	1.083786
-0.006140	0.006090	0.009369	0.999919	-0.697066	0.704415	1.069379
-0.007795	0.004934	0.076232	0.997047	-0.847585	0.631832	8.739730
-0.007795	0.004934	0.076232	0.997047	-0.847585	0.631832	8.739730
-0.007795	0.004934	0.076232	0.997047	-0.847585	0.631832	8.739730
-0.007795	0.004934	0.076232	0.997047	-0.847585	0.631832	8.739730
